Condominio,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao,Valor,Ano
980,128,3,2,1,2,Sim,Nao,Sim,Nao,Oeste,5000.0,2020
1935,140,4,2,1,2,Nao,Sim,Sim,Nao,Oeste,4000.0,2015
1750,98,3,3,2,2,Nao,Nao,Sim,Nao,Oeste,2200.0,2009
750,70,2,1,0,2,Nao,Nao,Sim,Nao,Oeste,1600.0,2008
1400,142,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,4000.0,2018
2278,183,4,3,2,3,Nao,Sim,Sim,Nao,Oeste,4199.0,2020
1162,140,4,2,1,1,Nao,Nao,Sim,Nao,Oeste,4000.0,2017
3046,298,4,3,2,3,Nao,Nao,Sim,Nao,Oeste,9000.0,2022
820,94,3,2,1,2,Sim,Nao,Nao,Nao,Oeste,2350.0,2012
2600,221,4,5,4,4,Sim,Nao,Sim,Nao,Oeste,9000.0,2022
1213,124,3,1,0,1,Nao,Nao,Nao,Nao,Oeste,2700.0,2012
1001,99,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,2250.0,2014
950,87,2,3,1,2,Nao,Nao,Sim,Nao,Oeste,4500.0,2018
1750,88,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,2100.0,2011
1018,56,1,1,0,1,Nao,Nao,Nao,Nao,Oeste,1100.0,1998
1400,100,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,3000.0,2014
100,68,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,3000.0,2011
1100,89,2,1,0,1,Sim,Nao,Nao,Nao,Oeste,1800.0,2009
1080,70,2,3,2,2,Nao,Nao,Sim,Nao,Oeste,3000.0,2012
830,74,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,2200.0,2010
848,79,2,1,0,1,Nao,Nao,Sim,Nao,Oeste,2000.0,2011
696,50,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,2000.0,2006
675,77,2,2,1,2,Nao,Nao,Nao,Nao,Oeste,3500.0,2015
1200,114,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,2800.0,2012
1300,105,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,2600.0,2010
2200,293,4,5,4,3,Nao,Nao,Sim,Nao,Oeste,5800.0,2020
950,95,3,1,0,1,Sim,Nao,Nao,Nao,Oeste,2700.0,2013
950,103,3,2,0,1,Nao,Nao,Nao,Nao,Oeste,2500.0,2012
570,50,1,1,0,1,Nao,Nao,Nao,Nao,Oeste,2300.0,2013
637,37,1,1,0,1,Nao,Nao,Nao,Nao,Oeste,1400.0,2007
950,42,1,2,1,1,Sim,Nao,Nao,Nao,Oeste,1450.0,2007
0,43,1,1,0,0,Nao,Nao,Nao,Nao,Oeste,1200.0,1999
872,105,3,2,1,2,Nao,Sim,Sim,Nao,Oeste,7300.0,2021
872,105,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,7300.0,2022
870,70,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,2300.0,2010
1150,103,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,3500.0,2013
950,87,2,3,1,2,Sim,Sim,Sim,Nao,Oeste,4500.0,2020
950,87,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,4200.0,2020
2200,180,3,4,3,4,Nao,Sim,Sim,Nao,Oeste,9000.0,2022
780,90,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,2500.0,2011
1850,168,4,2,1,2,Nao,Nao,Nao,Nao,Oeste,5000.0,2018
990,112,2,3,1,2,Sim,Nao,Nao,Nao,Oeste,4200.0,2014
1400,96,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,2300.0,2010
1590,136,3,4,3,2,Nao,Nao,Sim,Nao,Oeste,3500.0,2014
2300,140,3,4,3,3,Nao,Nao,Nao,Nao,Oeste,4500.0,2015
2320,165,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,5500.0,2019
1300,130,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,3600.0,2017
100,30,1,1,0,0,Nao,Nao,Nao,Nao,Oeste,1300.0,2004
2100,135,3,4,1,2,Nao,Nao,Sim,Nao,Oeste,2900.0,2012
465,30,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,2650.0,2011
1200,120,4,3,2,2,Sim,Nao,Sim,Nao,Oeste,4000.0,2017
1300,150,3,2,1,1,Nao,Sim,Nao,Nao,Oeste,3200.0,2014
700,43,1,1,0,1,Nao,Sim,Sim,Nao,Oeste,3000.0,2017
1225,75,2,1,0,1,Sim,Nao,Nao,Nao,Oeste,2500.0,2015
1051,62,1,1,0,2,Nao,Sim,Sim,Nao,Oeste,4500.0,2021
307,80,2,1,0,0,Nao,Nao,Nao,Nao,Oeste,2900.0,2013
614,45,1,2,1,1,Sim,Nao,Sim,Nao,Oeste,2500.0,2015
700,92,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,3000.0,2015
1250,104,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,6500.0,2020
1900,176,3,4,3,4,Nao,Nao,Nao,Nao,Oeste,10000.0,2022
615,57,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,4500.0,2015
694,85,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,5500.0,2020
972,85,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,2500.0,2013
0,30,1,1,0,0,Nao,Sim,Sim,Nao,Oeste,5000.0,2016
710,64,2,1,0,1,Nao,Nao,Sim,Nao,Oeste,2800.0,2010
780,65,2,2,1,2,Sim,Nao,Sim,Nao,Oeste,4400.0,2015
850,66,2,2,1,1,Nao,Sim,Nao,Nao,Oeste,2500.0,2009
1050,86,2,1,0,1,Sim,Sim,Nao,Nao,Oeste,3200.0,2014
3200,230,4,5,4,4,Nao,Nao,Nao,Nao,Oeste,10000.0,2022
816,84,1,1,0,1,Nao,Nao,Nao,Nao,Oeste,3400.0,2017
1780,130,2,1,0,2,Nao,Nao,Nao,Nao,Oeste,3900.0,2016
1200,128,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,4500.0,2017
550,44,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,3500.0,2017
1320,180,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,10000.0,2022
2314,157,3,4,3,4,Nao,Nao,Sim,Nao,Oeste,10000.0,2022
560,55,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,4500.0,2020
610,60,1,1,0,0,Sim,Nao,Nao,Nao,Oeste,4000.0,2018
1800,155,3,2,1,2,Sim,Nao,Sim,Nao,Oeste,6000.0,2022
2050,250,4,3,2,2,Nao,Nao,Nao,Nao,Oeste,7000.0,2022
676,50,2,2,0,1,Sim,Nao,Nao,Nao,Oeste,2500.0,2010
1370,75,2,2,1,2,Nao,Nao,Nao,Nao,Oeste,2300.0,2013
650,60,2,2,1,1,Nao,Sim,Nao,Nao,Oeste,6000.0,2021
930,77,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,2900.0,2016
1400,110,3,2,1,1,Nao,Sim,Nao,Nao,Oeste,4900.0,2018
1800,91,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,3500.0,2015
1300,106,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,3300.0,2017
4200,280,4,5,4,5,Nao,Nao,Sim,Nao,Oeste,9500.0,2019
1300,85,3,2,1,1,Nao,Sim,Nao,Nao,Oeste,6000.0,2018
880,60,2,1,0,1,Nao,Sim,Sim,Nao,Oeste,3800.0,2018
1400,110,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,4700.0,2019
800,44,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,4000.0,2017
1588,138,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,6000.0,2018
0,44,1,2,1,1,Nao,Sim,Sim,Nao,Oeste,4900.0,2016
547,78,2,2,1,2,Nao,Nao,Nao,Nao,Oeste,9000.0,2020
1600,165,3,4,3,2,Nao,Nao,Nao,Nao,Oeste,6500.0,2022
2109,160,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,3000.0,2011
1650,140,3,4,3,3,Nao,Nao,Nao,Nao,Oeste,7900.0,2022
295,60,2,1,0,1,Sim,Nao,Nao,Nao,Oeste,1800.0,2011
600,33,1,1,0,1,Nao,Sim,Sim,Nao,Oeste,3000.0,2013
650,36,1,2,1,1,Nao,Sim,Sim,Nao,Oeste,4760.0,2017
1235,109,2,3,2,2,Nao,Nao,Nao,Nao,Oeste,6500.0,2019
705,31,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,3500.0,2014
1900,30,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,1600.0,2003
0,36,1,1,0,1,Nao,Sim,Nao,Nao,Oeste,5000.0,2022
831,80,2,1,0,1,Nao,Sim,Nao,Nao,Oeste,2800.0,2015
875,137,3,2,1,1,Nao,Sim,Nao,Nao,Oeste,5700.0,2022
2250,243,4,3,2,2,Nao,Nao,Nao,Nao,Oeste,7000.0,2020
790,76,2,1,0,1,Sim,Nao,Nao,Nao,Oeste,2400.0,2008
3365,189,2,3,2,2,Nao,Nao,Nao,Nao,Oeste,9500.0,2021
1000,52,1,1,0,1,Nao,Sim,Sim,Nao,Oeste,4750.0,2015
0,31,1,2,1,1,Nao,Nao,Sim,Nao,Oeste,3900.0,2018
820,82,3,1,0,1,Sim,Nao,Nao,Nao,Oeste,2900.0,2010
1300,110,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,10000.0,2022
2050,250,4,3,2,2,Nao,Nao,Nao,Nao,Oeste,7000.0,2022
1200,53,1,1,0,2,Sim,Sim,Nao,Nao,Oeste,3000.0,2015
1050,150,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,9000.0,2022
538,44,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,3400.0,2015
490,55,3,1,0,1,Nao,Nao,Nao,Nao,Oeste,1100.0,1998
430,72,3,1,0,1,Nao,Nao,Nao,Nao,Oeste,1150.0,2003
200,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1400.0,2001
667,68,2,1,0,2,Nao,Nao,Nao,Nao,Oeste,1600.0,2006
420,54,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1250.0,2001
400,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1400.0,2002
500,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1300.0,2006
450,49,2,1,0,1,Nao,Sim,Sim,Nao,Oeste,1450.0,2007
402,65,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,1600.0,2003
595,60,2,1,0,2,Nao,Nao,Sim,Nao,Oeste,1200.0,1999
200,47,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1400.0,2006
580,60,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1000.0,2001
700,64,2,2,1,2,Nao,Nao,Nao,Nao,Oeste,1300.0,2003
200,50,2,1,0,1,Nao,Sim,Nao,Nao,Oeste,1400.0,2006
735,65,2,2,1,2,Nao,Nao,Nao,Nao,Oeste,1200.0,2004
1300,190,4,5,4,3,Nao,Nao,Nao,Nao,Oeste,6000.0,2022
400,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1200.0,2000
400,40,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1200.0,2000
623,62,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1300.0,2002
500,69,3,2,1,1,Nao,Nao,Sim,Nao,Oeste,2000.0,2011
1550,234,5,5,4,3,Nao,Nao,Nao,Nao,Oeste,6500.0,2021
0,64,3,2,1,1,Nao,Nao,Sim,Nao,Oeste,2100.0,2011
763,56,2,1,0,1,Nao,Nao,Sim,Nao,Oeste,1400.0,2005
1000,116,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,3300.0,2013
835,74,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,2700.0,2014
1155,172,3,4,3,3,Sim,Nao,Nao,Nao,Oeste,5000.0,2020
482,65,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1700.0,2006
980,121,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,5500.0,2019
850,73,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,2500.0,2014
1500,151,3,3,2,3,Sim,Nao,Sim,Nao,Oeste,6500.0,2019
593,68,3,2,1,1,Nao,Nao,Sim,Nao,Oeste,2550.0,2009
1600,210,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,6800.0,2022
1040,115,4,2,1,2,Nao,Sim,Sim,Nao,Oeste,6500.0,2019
1363,187,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,8000.0,2019
580,70,1,2,1,1,Nao,Sim,Sim,Nao,Oeste,2799.0,2013
1600,177,4,3,2,3,Nao,Nao,Nao,Nao,Oeste,6000.0,2022
1600,210,3,4,3,4,Nao,Nao,Nao,Nao,Oeste,7300.0,2021
600,49,2,1,0,2,Nao,Nao,Sim,Nao,Oeste,2100.0,2008
795,72,2,2,1,2,Nao,Sim,Sim,Nao,Oeste,2200.0,2008
990,78,2,2,1,2,Nao,Sim,Sim,Nao,Oeste,3300.0,2013
860,57,2,1,0,2,Nao,Nao,Sim,Nao,Oeste,2400.0,2012
1740,155,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,4500.0,2021
900,143,3,4,3,2,Nao,Nao,Sim,Nao,Oeste,4999.0,2022
1585,210,3,4,3,4,Sim,Nao,Sim,Nao,Oeste,8499.0,2021
1271,151,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,6000.0,2018
1100,142,4,3,2,2,Nao,Nao,Sim,Nao,Oeste,5700.0,2022
1135,142,3,4,3,2,Nao,Nao,Sim,Nao,Oeste,5000.0,2018
700,74,2,1,2,1,Nao,Sim,Sim,Nao,Oeste,2800.0,2016
900,94,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,3500.0,2018
1900,151,3,4,3,3,Nao,Sim,Sim,Nao,Oeste,5500.0,2022
708,65,2,1,0,1,Sim,Nao,Sim,Nao,Oeste,2000.0,2012
1100,125,3,2,1,2,Nao,Sim,Sim,Nao,Oeste,6000.0,2019
1250,148,3,4,3,2,Nao,Nao,Sim,Nao,Oeste,5900.0,2022
1350,125,3,3,2,3,Nao,Nao,Sim,Nao,Oeste,5000.0,2020
1390,127,3,2,1,2,Nao,Sim,Nao,Nao,Oeste,3500.0,2019
1200,125,3,2,1,2,Sim,Sim,Nao,Nao,Oeste,6000.0,2021
650,146,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,5900.0,2022
1600,172,4,3,2,3,Sim,Nao,Sim,Nao,Oeste,5500.0,2017
915,94,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,3500.0,2012
1200,143,3,4,3,2,Sim,Nao,Sim,Nao,Oeste,5500.0,2017
970,78,3,2,1,1,Nao,Sim,Sim,Nao,Oeste,2500.0,2014
560,70,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,2750.0,2014
1350,176,3,4,3,3,Sim,Sim,Sim,Nao,Oeste,10000.0,2022
1290,189,3,4,3,3,Nao,Sim,Sim,Nao,Oeste,7900.0,2022
1800,230,4,5,4,3,Sim,Sim,Sim,Nao,Oeste,10000.0,2020
1500,130,3,4,3,2,Nao,Sim,Nao,Nao,Oeste,7000.0,2022
680,70,1,2,1,2,Nao,Nao,Sim,Nao,Oeste,3500.0,2015
576,80,2,1,0,0,Nao,Nao,Nao,Nao,Oeste,1200.0,1998
600,49,2,1,0,2,Nao,Sim,Sim,Nao,Oeste,2100.0,2007
570,50,2,1,0,2,Nao,Nao,Sim,Nao,Oeste,2000.0,2011
1200,125,3,3,2,3,Nao,Nao,Sim,Nao,Oeste,4500.0,2021
714,88,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,3100.0,2012
750,113,4,2,1,2,Nao,Nao,Sim,Nao,Oeste,3500.0,2019
482,65,2,1,0,1,Nao,Nao,Nao,Nao,Oeste,1500.0,2008
810,74,2,1,0,1,Nao,Nao,Sim,Nao,Oeste,2500.0,2014
650,94,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,2700.0,2011
835,72,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,2300.0,2009
1060,158,4,3,2,2,Nao,Nao,Sim,Nao,Oeste,5500.0,2020
580,70,1,1,0,1,Nao,Nao,Sim,Nao,Oeste,2400.0,2013
620,70,2,2,1,1,Sim,Sim,Sim,Nao,Oeste,2900.0,2013
590,68,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,2500.0,2012
1300,175,3,3,2,3,Sim,Nao,Sim,Nao,Oeste,8000.0,2019
900,103,3,2,1,1,Sim,Sim,Sim,Nao,Oeste,4900.0,2021
900,143,3,4,3,2,Nao,Nao,Sim,Nao,Oeste,5500.0,2018
1100,126,4,4,2,2,Nao,Nao,Sim,Nao,Oeste,4200.0,2017
1310,137,4,2,1,2,Nao,Nao,Nao,Nao,Oeste,4000.0,2019
1700,151,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,7000.0,2021
2000,210,3,4,3,4,Nao,Nao,Sim,Nao,Oeste,9200.0,2022
2291,170,3,3,2,3,Nao,Nao,Sim,Nao,Oeste,7500.0,2022
890,88,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,3300.0,2017
1500,172,4,3,2,3,Nao,Nao,Nao,Nao,Oeste,6000.0,2022
1500,175,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,7200.0,2022
1050,57,1,3,2,1,Nao,Sim,Nao,Nao,Oeste,5000.0,2019
1344,70,2,2,1,2,Sim,Nao,Sim,Nao,Oeste,5300.0,2020
1000,127,3,3,1,1,Sim,Nao,Nao,Nao,Oeste,3200.0,2014
1500,38,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,2000.0,2012
3300,188,2,4,2,2,Nao,Nao,Nao,Nao,Oeste,8300.0,2019
1400,120,2,3,1,2,Nao,Sim,Nao,Nao,Oeste,4500.0,2018
646,41,1,2,1,1,Sim,Nao,Sim,Nao,Oeste,3000.0,2017
0,40,1,2,1,1,Sim,Nao,Nao,Nao,Oeste,1990.0,2012
650,34,1,2,1,1,Nao,Nao,Nao,Nao,Oeste,3000.0,2016
3196,206,3,4,3,3,Sim,Nao,Sim,Nao,Oeste,9500.0,2019
885,72,2,2,1,2,Sim,Nao,Sim,Nao,Oeste,3600.0,2014
1439,105,3,3,1,2,Sim,Nao,Sim,Nao,Oeste,3500.0,2014
380,30,1,2,1,1,Nao,Nao,Nao,Nao,Oeste,3000.0,2017
580,46,1,2,1,1,Sim,Nao,Sim,Nao,Oeste,2800.0,2012
957,58,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,2500.0,2009
1119,51,1,2,1,2,Sim,Nao,Sim,Nao,Oeste,3800.0,2016
1291,70,2,2,1,1,Sim,Nao,Nao,Nao,Oeste,2000.0,2006
0,240,3,5,3,3,Nao,Nao,Sim,Nao,Oeste,8000.0,2022
1200,110,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,3600.0,2013
1400,63,1,2,1,2,Nao,Nao,Nao,Nao,Oeste,3000.0,2017
556,47,1,2,1,1,Nao,Nao,Nao,Nao,Oeste,2800.0,2010
2300,145,2,4,2,2,Sim,Nao,Nao,Nao,Oeste,6500.0,2019
1411,55,1,2,1,2,Sim,Nao,Sim,Nao,Oeste,4000.0,2018
0,57,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,5000.0,2017
764,45,1,2,1,1,Sim,Sim,Nao,Nao,Oeste,2100.0,2008
1936,82,2,2,1,2,Sim,Nao,Sim,Nao,Oeste,4500.0,2020
2626,172,2,4,2,2,Nao,Nao,Nao,Nao,Oeste,4700.0,2020
691,40,1,2,1,1,Nao,Nao,Sim,Nao,Oeste,3650.0,2013
1500,93,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,3300.0,2018
1280,70,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,5000.0,2017
650,60,2,2,1,1,Sim,Nao,Nao,Nao,Oeste,2000.0,2006
1800,150,3,4,2,2,Sim,Nao,Sim,Nao,Oeste,6500.0,2022
420,33,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,2800.0,2014
2600,240,4,2,3,3,Sim,Nao,Sim,Nao,Oeste,8500.0,2021
780,44,1,2,1,1,Nao,Nao,Sim,Nao,Oeste,3000.0,2011
1280,81,2,2,1,2,Nao,Sim,Sim,Nao,Oeste,8342.0,2022
2100,135,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,4200.0,2018
2875,70,2,2,1,2,Sim,Nao,Sim,Nao,Oeste,6500.0,2020
2256,42,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,1699.0,2004
1600,122,2,3,2,2,Sim,Nao,Sim,Nao,Oeste,10000.0,2018
1260,98,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,3000.0,2013
1300,64,1,2,1,1,Nao,Sim,Sim,Nao,Oeste,5350.0,2018
0,70,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,6000.0,2017
1200,60,2,3,2,2,Nao,Nao,Sim,Nao,Oeste,3000.0,2013
430,50,1,2,1,1,Sim,Nao,Sim,Nao,Oeste,3000.0,2012
1106,130,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,4800.0,2019
3700,180,3,2,1,2,Sim,Nao,Nao,Nao,Oeste,5000.0,2019
820,130,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,5000.0,2019
695,74,2,2,1,1,Sim,Sim,Sim,Nao,Oeste,5100.0,2017
1450,115,2,3,1,1,Nao,Nao,Nao,Nao,Oeste,3000.0,2017
1800,125,4,3,1,1,Sim,Nao,Nao,Nao,Oeste,4000.0,2016
1600,140,3,4,1,2,Nao,Nao,Nao,Nao,Oeste,6000.0,2021
700,45,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,2078.0,2009
1920,178,3,5,3,2,Nao,Nao,Sim,Nao,Oeste,10000.0,2018
1467,33,1,2,1,1,Sim,Sim,Sim,Nao,Oeste,1828.0,2010
1034,100,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,3100.0,2015
1750,150,1,3,1,2,Nao,Nao,Nao,Nao,Oeste,3800.0,2015
3000,130,2,2,1,2,Sim,Nao,Nao,Nao,Oeste,8000.0,2022
2735,210,4,5,3,3,Nao,Nao,Sim,Nao,Oeste,6500.0,2018
986,91,3,3,1,1,Nao,Nao,Nao,Nao,Oeste,2750.0,2011
1597,136,3,3,1,2,Nao,Nao,Nao,Nao,Oeste,6000.0,2022
849,70,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,3000.0,2012
1550,177,3,5,3,3,Nao,Nao,Sim,Nao,Oeste,4500.0,2019
0,64,2,2,1,2,Sim,Sim,Sim,Nao,Oeste,4700.0,2015
0,141,3,5,3,2,Sim,Sim,Sim,Nao,Oeste,6800.0,2021
1300,78,1,2,1,2,Sim,Sim,Sim,Nao,Oeste,1900.0,2007
643,95,2,3,2,2,Nao,Nao,Sim,Nao,Oeste,2800.0,2010
900,52,1,2,1,1,Nao,Nao,Nao,Nao,Oeste,1300.0,2006
1300,93,3,3,1,2,Sim,Sim,Sim,Nao,Oeste,1900.0,2007
1546,177,3,5,3,3,Nao,Nao,Sim,Nao,Oeste,4600.0,2021
942,145,4,4,2,3,Sim,Nao,Sim,Nao,Oeste,3800.0,2019
788,76,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,1900.0,2010
1500,177,3,5,3,3,Sim,Sim,Sim,Nao,Oeste,7000.0,2022
1350,172,3,5,3,3,Sim,Nao,Nao,Nao,Oeste,3400.0,2014
700,63,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,1175.0,2002
2860,268,4,5,4,5,Nao,Nao,Sim,Nao,Oeste,5000.0,2020
1090,100,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,3500.0,2013
1250,160,3,3,1,2,Nao,Nao,Sim,Nao,Oeste,2550.0,2012
1050,117,3,2,1,2,Nao,Nao,Nao,Nao,Oeste,2500.0,2011
673,50,1,2,1,1,Sim,Sim,Nao,Nao,Oeste,2700.0,2010
900,86,2,2,1,2,Nao,Nao,Sim,Nao,Oeste,1100.0,2000
1500,177,4,5,3,3,Sim,Nao,Sim,Nao,Oeste,5000.0,2022
466,80,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,2600.0,2009
384,50,2,2,1,1,Sim,Nao,Sim,Nao,Oeste,1400.0,2006
680,84,3,2,1,2,Sim,Nao,Sim,Nao,Oeste,2600.0,2009
1790,136,4,3,2,3,Nao,Nao,Sim,Nao,Oeste,2500.0,2013
1475,102,3,3,1,2,Sim,Nao,Sim,Nao,Oeste,3000.0,2014
450,50,2,2,1,1,Sim,Nao,Sim,Nao,Oeste,1150.0,2000
2333,153,4,4,2,3,Nao,Nao,Sim,Nao,Oeste,4500.0,2017
770,56,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,1200.0,2001
1475,102,3,2,1,2,Nao,Nao,Sim,Nao,Oeste,3000.0,2015
1600,138,3,5,3,2,Nao,Nao,Sim,Nao,Oeste,2200.0,2008
2500,187,3,5,3,3,Sim,Nao,Sim,Nao,Oeste,5500.0,2017
3000,215,3,5,3,4,Nao,Nao,Sim,Nao,Oeste,6000.0,2021
691,80,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,1800.0,2010
1655,138,3,4,3,3,Nao,Nao,Sim,Nao,Oeste,3000.0,2017
1600,139,3,5,3,2,Nao,Nao,Sim,Nao,Oeste,1700.0,2007
750,77,3,2,1,1,Nao,Nao,Sim,Nao,Oeste,2500.0,2009
0,128,3,4,1,3,Nao,Sim,Sim,Nao,Oeste,5000.0,2018
1040,105,3,3,1,2,Nao,Nao,Nao,Nao,Oeste,3300.0,2018
450,71,3,2,1,1,Nao,Nao,Nao,Nao,Oeste,1800.0,2006
3300,171,3,3,1,3,Sim,Nao,Sim,Nao,Oeste,4500.0,2020
0,270,4,6,4,4,Nao,Nao,Sim,Nao,Oeste,9200.0,2020
3300,171,3,3,1,3,Sim,Nao,Sim,Nao,Oeste,4500.0,2018
1650,155,3,3,1,2,Sim,Nao,Sim,Nao,Oeste,4500.0,2015
2800,160,3,4,3,3,Nao,Nao,Nao,Nao,Oeste,4000.0,2017
1100,105,3,4,1,2,Sim,Nao,Sim,Nao,Oeste,3500.0,2019
1200,130,2,3,1,2,Sim,Nao,Sim,Nao,Oeste,5190.0,2016
670,43,1,2,1,1,Sim,Nao,Sim,Nao,Oeste,5000.0,2020
950,134,3,3,1,2,Sim,Sim,Sim,Nao,Oeste,3300.0,2013
438,58,3,2,1,2,Sim,Nao,Sim,Nao,Oeste,1700.0,2008
550,60,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,1400.0,2005
750,104,3,2,1,2,Sim,Nao,Sim,Nao,Oeste,2650.0,2013
470,62,3,2,1,1,Sim,Nao,Sim,Nao,Oeste,1600.0,2009
837,114,3,3,1,2,Sim,Nao,Sim,Nao,Oeste,1900.0,2006
450,50,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,1200.0,1998
480,50,2,2,1,1,Nao,Sim,Sim,Nao,Oeste,1400.0,2001
498,60,2,2,1,1,Sim,Nao,Sim,Nao,Oeste,2000.0,2011
720,56,2,2,1,1,Sim,Nao,Sim,Nao,Oeste,1400.0,2003
692,57,2,2,1,1,Sim,Sim,Sim,Nao,Oeste,1500.0,2007
600,50,2,2,1,1,Nao,Nao,Sim,Nao,Oeste,1300.0,2004
660,62,2,3,1,1,Nao,Nao,Nao,Nao,Oeste,1600.0,2003
560,91,2,2,1,2,Nao,Nao,Nao,Nao,Oeste,2900.0,2013
500,62,2,2,1,1,Sim,Nao,Nao,Nao,Oeste,1100.0,2001
283,57,2,2,1,1,Nao,Nao,Nao,Nao,Oeste,1000.0,2002
500,50,2,2,1,1,Sim,Nao,Sim,Nao,Oeste,1200.0,2002
