Ano,Potencia_motor,Cilindros_motor,Consumo_estrada_km,Valor
2016,381.0,8.0,27.35878,35700
2004,140.0,4.0,48.2802,19535
2016,355.0,8.0,35.40548,47135
1991,63.0,4.0,61.15492,2000
2008,210.0,6.0,30.57746,26120
2017,200.0,4.0,38.62416,26970
2015,180.0,4.0,69.20162,41000
2007,290.0,8.0,37.01482,52375
2014,317.0,8.0,28.96812,33990
2004,197.0,6.0,27.35878,25999
2015,300.0,6.0,43.45218,61900
2014,260.0,6.0,40.2335,26220
1995,116.0,4.0,37.01482,2000
2005,178.0,4.0,38.62416,25780
2015,170.0,4.0,59.54558,20895
2016,260.0,6.0,43.45218,29830
2015,273.0,6.0,35.40548,34070
2017,333.0,6.0,46.67086,58600
2015,235.0,4.0,45.06152,36580
2006,250.0,6.0,33.79614,32295
2016,270.0,6.0,33.79614,44360
2004,132.0,4.0,51.49888,15800
2007,255.0,6.0,35.40548,35825
2007,290.0,6.0,32.1868,39190
2014,184.0,4.0,51.49888,27820
1993,172.0,6.0,38.62416,2000
2016,200.0,4.0,43.45218,24990
2013,332.0,8.0,37.01482,54145
1997,200.0,4.0,41.84284,2063
2001,200.0,6.0,35.40548,25000
2002,190.0,6.0,32.1868,20209
2007,138.0,4.0,48.2802,15995
2002,275.0,8.0,40.2335,44399
2017,272.0,4.0,49.88954,41395
2015,381.0,8.0,27.35878,35040
2009,260.0,4.0,48.2802,23425
1992,180.0,6.0,27.35878,2000
2015,332.0,6.0,40.2335,46570
2014,170.0,4.0,51.49888,25170
2016,332.0,6.0,41.84284,39270
1992,180.0,6.0,27.35878,2000
2013,265.0,4.0,40.2335,29295
2016,150.0,4.0,62.76426,19775
2015,170.0,4.0,59.54558,17995
2016,148.0,4.0,54.71756,23395
2009,276.0,6.0,33.79614,29995
2014,333.0,6.0,45.06152,49500
2010,225.0,6.0,30.57746,31499
2010,310.0,8.0,30.57746,24855
2014,240.0,6.0,45.06152,52900
2003,190.0,6.0,32.1868,22845
2016,332.0,6.0,40.2335,49400
2012,185.0,4.0,40.2335,22955
2016,290.0,6.0,37.01482,40100
2008,306.0,6.0,38.62416,38630
2015,455.0,8.0,46.67086,59160
1992,230.0,8.0,25.74944,2000
1998,220.0,8.0,28.96812,3395
2009,227.0,6.0,41.84284,35270
2010,210.0,6.0,32.1868,22755
2017,170.0,4.0,54.71756,25495
2004,300.0,8.0,38.62416,50750
2016,200.0,4.0,43.45218,25980
2003,207.0,6.0,27.35878,19975
2015,201.0,4.0,46.67086,20890
2006,150.0,4.0,38.62416,18630
2005,160.0,4.0,49.88954,21175
2014,274.0,4.0,43.45218,29300
2016,227.0,4.0,45.06152,31520
2015,350.0,6.0,41.84284,46790
2011,166.0,4.0,38.62416,24185
2009,173.0,4.0,48.2802,21810
2017,332.0,6.0,41.84284,33570
1999,140.0,4.0,46.67086,2827
2009,210.0,4.0,46.67086,30360
2016,180.0,4.0,51.49888,21065
2016,285.0,6.0,35.40548,38695
2015,385.0,8.0,33.79614,35360
2002,120.0,4.0,40.2335,15943
2015,329.0,6.0,46.67086,61350
2016,308.0,6.0,37.01482,51730
2016,200.0,4.0,48.2802,25395
2010,150.0,4.0,38.62416,18275
2003,200.0,6.0,35.40548,34825
2016,184.0,4.0,57.93624,27795
2017,278.0,6.0,37.01482,31875
2017,240.0,4.0,45.06152,35720
2011,171.0,4.0,41.84284,27455
2017,109.0,4.0,62.76426,15480
2003,170.0,4.0,43.45218,20480
2016,182.0,4.0,46.67086,32370
2011,300.0,6.0,38.62416,47200
2016,240.0,4.0,49.88954,44150
2014,348.0,6.0,43.45218,53650
2016,293.0,6.0,46.67086,34100
2015,306.0,6.0,46.67086,55070
2008,127.0,4.0,45.06152,14939
2017,335.0,6.0,51.49888,51050
2015,99.0,4.0,74.02964,24475
2016,311.0,6.0,41.84284,54900
2015,317.0,8.0,28.96812,52780
2016,170.0,4.0,61.15492,24750
2002,200.0,6.0,33.79614,22340
2005,275.0,6.0,32.1868,33785
1999,119.0,4.0,38.62416,2593
2012,300.0,6.0,37.01482,56670
2011,320.0,8.0,33.79614,39405
2016,292.0,4.0,49.88954,42500
2013,318.0,6.0,43.45218,45850
2016,290.0,6.0,38.62416,33400
2015,150.0,4.0,65.98294,25895
2015,106.0,4.0,57.93624,15945
2012,328.0,6.0,40.2335,38500
2010,239.0,5.0,28.96812,33485
2011,325.0,6.0,38.62416,50200
2008,200.0,6.0,45.06152,22210
2017,290.0,6.0,49.88954,44800
2011,210.0,4.0,46.67086,39990
2015,140.0,4.0,67.59228,18965
1993,141.0,6.0,38.62416,2000
2017,285.0,6.0,38.62416,31610
1993,217.0,6.0,35.40548,2397
2010,265.0,6.0,38.62416,29089
2015,170.0,4.0,51.49888,29595
2011,210.0,6.0,33.79614,23340
1992,178.0,6.0,37.01482,2000
1999,150.0,4.0,57.93624,2000
2017,526.0,8.0,33.79614,61795
2016,231.0,4.0,53.10822,45605
2015,170.0,4.0,59.54558,21295
1992,162.0,6.0,37.01482,2000
2016,185.0,4.0,59.54558,28670
2010,143.0,4.0,43.45218,19105
2010,189.0,4.0,43.45218,47250
2017,248.0,4.0,54.71756,50300
2015,292.0,4.0,49.88954,47000
2010,207.0,4.0,43.45218,37020
2010,164.0,4.0,48.2802,21275
2012,305.0,6.0,41.84284,42985
1998,175.0,6.0,25.74944,2000
2001,150.0,4.0,35.40548,19160
1997,164.0,6.0,38.62416,2000
2005,180.0,4.0,48.2802,22335
2013,278.0,6.0,45.06152,37090
2017,159.0,4.0,33.79614,25645
1993,230.0,8.0,25.74944,2000
2007,211.0,6.0,46.67086,21015
2015,170.0,4.0,59.54558,22325
2016,335.0,6.0,48.2802,62100
2011,210.0,6.0,33.79614,24985
2012,166.0,4.0,40.2335,21399
2017,275.0,6.0,30.57746,43370
2013,390.0,8.0,32.1868,61500
2008,210.0,6.0,32.1868,22505
2008,133.0,4.0,48.2802,27995
1998,95.0,4.0,38.62416,2000
2015,260.0,4.0,38.62416,29600
1994,92.0,4.0,56.3269,2000
1995,168.0,5.0,41.84284,2000
2015,240.0,4.0,49.88954,36400
2017,381.0,8.0,27.35878,36480
2012,148.0,4.0,51.49888,18395
2010,158.0,4.0,43.45218,19995
2006,193.0,6.0,35.40548,19650
2014,99.0,4.0,74.02964,20030
2012,260.0,6.0,35.40548,34495
2009,224.0,8.0,38.62416,29205
2010,302.0,6.0,43.45218,46845
2016,170.0,4.0,57.93624,25225
2016,295.0,6.0,41.84284,43300
2004,280.0,8.0,33.79614,38480
2017,98.0,4.0,61.15492,14825
2016,170.0,4.0,49.88954,23995
2007,295.0,8.0,27.35878,35160
2012,318.0,6.0,43.45218,50050
2017,381.0,8.0,27.35878,45460
1997,150.0,4.0,46.67086,2000
2017,325.0,6.0,41.84284,42425
2016,148.0,4.0,56.3269,18595
2017,707.0,8.0,35.40548,65945
2009,390.0,8.0,25.74944,37195
2009,132.0,4.0,51.49888,16100
2015,250.0,5.0,46.67086,34800
2009,263.0,6.0,38.62416,28270
2008,225.0,6.0,35.40548,27599
2016,170.0,4.0,54.71756,25490
2017,182.0,4.0,49.88954,28800
2006,201.0,6.0,37.01482,28250
2003,130.0,4.0,45.06152,16140
2016,170.0,4.0,57.93624,20675
2017,240.0,4.0,40.2335,46595
2017,390.0,8.0,33.79614,34780
2016,166.0,4.0,56.3269,21250
2017,290.0,6.0,45.06152,31990
2011,403.0,8.0,28.96812,62160
2016,170.0,4.0,53.10822,39750
2010,150.0,5.0,46.67086,20390
2017,355.0,8.0,35.40548,44050
2012,403.0,8.0,28.96812,67250
2017,280.0,6.0,41.84284,35830
2017,252.0,4.0,53.10822,41100
1992,225.0,8.0,35.40548,2000
2009,260.0,4.0,43.45218,39650
2011,160.0,4.0,48.2802,21599
1997,185.0,4.0,40.2335,2000
1993,177.0,6.0,30.57746,2433
1992,114.0,4.0,41.84284,2000
2014,210.0,4.0,51.49888,28555
2004,202.0,6.0,30.57746,22615
2016,170.0,4.0,54.71756,25975
1993,150.0,6.0,32.1868,2047
2017,365.0,6.0,32.1868,49150
2015,138.0,4.0,49.88954,23945
1998,190.0,6.0,30.57746,3214
2000,170.0,4.0,45.06152,3652
2017,296.0,6.0,38.62416,43940
2015,240.0,4.0,61.15492,41700
2015,240.0,6.0,46.67086,52245
2017,147.0,4.0,61.15492,17500
2003,225.0,8.0,24.1401,23645
2017,261.0,6.0,37.01482,26470
2015,305.0,6.0,41.84284,25850
2012,332.0,8.0,37.01482,73850
2014,180.0,4.0,45.06152,24360
1996,322.0,12.0,30.57746,6954
1999,170.0,4.0,45.06152,3381
1997,200.0,6.0,32.1868,2637
2016,200.0,4.0,49.88954,34475
2016,220.0,4.0,51.49888,42800
2012,140.0,4.0,67.59228,27290
2015,131.0,4.0,41.84284,20720
2016,272.0,4.0,49.88954,39340
2017,282.0,6.0,40.2335,34790
2014,210.0,4.0,53.10822,27455
2003,185.0,6.0,38.62416,29740
2017,148.0,4.0,48.2802,21695
2016,304.0,6.0,45.06152,64550
2017,231.0,4.0,49.88954,30610
2015,170.0,4.0,56.3269,29345
1991,150.0,8.0,35.40548,2000
1994,230.0,6.0,38.62416,2181
1998,95.0,4.0,38.62416,2107
2016,245.0,4.0,48.2802,35600
1997,225.0,4.0,41.84284,2145
1998,200.0,6.0,30.57746,3321
2017,259.0,4.0,46.67086,31615
2016,106.0,4.0,57.93624,16555
2016,290.0,6.0,41.84284,51440
2017,169.0,4.0,43.45218,28215
2016,381.0,8.0,27.35878,41720
2016,278.0,6.0,51.49888,31025
2001,325.0,8.0,20.92142,38370
1993,230.0,8.0,24.1401,2046
2009,297.0,6.0,37.01482,37400
2015,435.0,8.0,40.2335,46170
2009,164.0,4.0,53.10822,22220
2012,200.0,4.0,49.88954,28445
2005,108.0,4.0,54.71756,12530
2016,188.0,4.0,49.88954,24150
2016,375.0,4.0,46.67086,49580
2017,650.0,8.0,32.1868,67140
2008,390.0,8.0,25.74944,37725
2017,290.0,6.0,40.2335,28990
2017,185.0,4.0,51.49888,22355
1992,81.0,4.0,48.2802,2000
2009,150.0,5.0,45.06152,26990
2012,300.0,6.0,38.62416,52350
2015,148.0,4.0,59.54558,22795
2007,201.0,6.0,33.79614,23705
2015,311.0,6.0,40.2335,40500
2017,365.0,6.0,41.84284,51700
2017,130.0,4.0,57.93624,15990
2015,325.0,6.0,45.06152,63800
2016,300.0,6.0,37.01482,42650
2015,188.0,4.0,65.98294,26575
1995,118.0,4.0,49.88954,2000
2015,290.0,6.0,38.62416,33000
2010,325.0,6.0,40.2335,44350
2016,354.0,6.0,38.62416,53300
1994,151.0,4.0,37.01482,2000
2012,270.0,6.0,43.45218,39015
2001,300.0,8.0,40.2335,44011
2017,208.0,4.0,48.2802,38950
2016,201.0,4.0,53.10822,23800
2012,283.0,6.0,46.67086,25995
2017,147.0,4.0,57.93624,17150
2001,215.0,6.0,41.84284,22515
2015,200.0,4.0,43.45218,27630
2006,291.0,6.0,30.57746,27980
2015,210.0,4.0,46.67086,31995
1992,96.0,4.0,48.2802,2000
2011,160.0,4.0,48.2802,23999
2011,148.0,4.0,46.67086,18599
2015,272.0,4.0,48.2802,60070
2015,192.0,4.0,54.71756,21840
2016,208.0,4.0,61.15492,32050
2010,310.0,8.0,28.96812,32085
2016,166.0,4.0,46.67086,25995
1998,220.0,8.0,25.74944,3822
2016,240.0,4.0,61.15492,36800
2006,155.0,4.0,45.06152,15299
2015,285.0,8.0,27.35878,35915
2015,304.0,6.0,45.06152,49000
2008,330.0,6.0,38.62416,34900
2016,275.0,6.0,30.57746,34620
2016,240.0,4.0,61.15492,34150
2016,325.0,6.0,37.01482,43490
2010,210.0,6.0,32.1868,23630
2014,260.0,6.0,28.96812,28860
2017,375.0,8.0,37.01482,37390
2015,333.0,6.0,45.06152,55700
1991,125.0,6.0,27.35878,2000
2016,310.0,4.0,49.88954,25645
1990,160.0,6.0,35.40548,2000
2017,296.0,6.0,43.45218,27645
2015,282.0,6.0,40.2335,26330
1991,170.0,8.0,20.92142,2000
2014,261.0,6.0,32.1868,25440
2016,168.0,4.0,49.88954,20995
1992,160.0,6.0,35.40548,2000
2002,165.0,6.0,33.79614,25637
1994,170.0,6.0,40.2335,2000
2016,240.0,4.0,59.54558,38900
2016,210.0,4.0,49.88954,34950
2012,148.0,4.0,46.67086,19649
2015,260.0,6.0,43.45218,30280
2016,132.0,4.0,56.3269,18000
2013,330.0,6.0,43.45218,40400
2017,305.0,6.0,38.62416,49515
2015,160.0,4.0,53.10822,19345
2017,390.0,8.0,28.96812,60490
2016,227.0,4.0,43.45218,41970
2017,355.0,8.0,32.1868,46180
2017,296.0,6.0,38.62416,47310
2016,310.0,8.0,28.96812,32190
2003,240.0,6.0,28.96812,36150
2013,332.0,8.0,37.01482,51490
1991,150.0,6.0,37.01482,2000
2017,78.0,3.0,65.98294,14795
2016,308.0,6.0,48.2802,52235
2012,270.0,6.0,43.45218,42150
2014,240.0,6.0,41.84284,34500
2015,168.0,4.0,48.2802,21595
2016,252.0,4.0,41.84284,42070
2003,203.0,6.0,30.57746,23835
2016,305.0,6.0,46.67086,30435
2004,185.0,6.0,38.62416,28465
2006,138.0,4.0,43.45218,17095
1993,180.0,6.0,25.74944,2000
2016,169.0,4.0,45.06152,24825
2003,127.0,4.0,37.01482,17730
2009,171.0,4.0,45.06152,24620
2005,400.0,8.0,30.57746,32295
1993,92.0,4.0,57.93624,2000
2017,295.0,6.0,41.84284,41395
2016,152.0,4.0,37.01482,20960
1996,140.0,6.0,35.40548,2000
2016,420.0,6.0,38.62416,59955
2011,283.0,6.0,40.2335,43240
2017,78.0,3.0,65.98294,12995
2012,330.0,6.0,43.45218,37800
2016,270.0,6.0,38.62416,38775
2014,210.0,4.0,51.49888,28555
2017,305.0,6.0,41.84284,44560
2017,178.0,4.0,53.10822,23840
2017,410.0,6.0,37.01482,72395
2016,220.0,4.0,53.10822,32730
2016,310.0,4.0,46.67086,35145
2007,295.0,8.0,30.57746,30675
2016,259.0,4.0,48.2802,28990
2015,182.0,4.0,41.84284,23400
2015,385.0,8.0,33.79614,39485
2013,200.0,4.0,53.10822,29295
2015,268.0,6.0,49.88954,32285
2015,184.0,4.0,57.93624,21995
2016,174.0,4.0,67.59228,24700
2015,360.0,6.0,56.3269,46200
2012,180.0,4.0,48.2802,24399
2012,318.0,6.0,43.45218,38715
2008,200.0,4.0,46.67086,24300
2007,195.0,6.0,32.1868,23940
2015,134.0,4.0,64.3736,28060
2016,185.0,4.0,59.54558,30670
2006,335.0,8.0,33.79614,66700
2012,150.0,4.0,48.2802,18549
1994,114.0,4.0,38.62416,2000
2016,184.0,4.0,56.3269,21595
2012,100.0,4.0,56.3269,14530
1995,172.0,6.0,38.62416,2000
1996,195.0,6.0,27.35878,2000
1995,165.0,6.0,24.1401,2000
1991,177.0,6.0,30.57746,2232
2011,263.0,4.0,40.2335,23700
2016,260.0,6.0,43.45218,41610
2015,159.0,4.0,32.1868,24800
2011,283.0,6.0,40.2335,34750
1997,220.0,8.0,27.35878,2956
2003,190.0,6.0,27.35878,21820
2017,282.0,6.0,37.01482,40635
2009,390.0,8.0,32.1868,38120
2010,162.0,4.0,41.84284,27799
2017,485.0,8.0,40.2335,39995
2011,218.0,6.0,46.67086,33400
2013,210.0,4.0,51.49888,25270
2017,200.0,4.0,38.62416,36475
2002,184.0,6.0,40.2335,31300
2014,99.0,4.0,74.02964,21765
2008,138.0,4.0,51.49888,15895
2016,285.0,8.0,25.74944,37155
2016,106.0,4.0,67.59228,16800
2017,185.0,4.0,57.93624,21950
2004,202.0,6.0,30.57746,19610
2017,240.0,4.0,57.93624,40800
2017,292.0,6.0,43.45218,31995
2015,285.0,8.0,27.35878,36700
2017,252.0,4.0,49.88954,53800
1991,150.0,6.0,38.62416,2000
1998,255.0,8.0,27.35878,2790
2005,185.0,6.0,38.62416,21530
2017,146.0,4.0,54.71756,21960
2000,190.0,6.0,28.96812,2916
2008,148.0,4.0,53.10822,14410
2013,200.0,4.0,53.10822,27895
2017,275.0,6.0,30.57746,39310
2016,261.0,6.0,33.79614,28910
2016,275.0,6.0,30.57746,36825
2016,240.0,6.0,46.67086,62300
2016,365.0,6.0,32.1868,51070
2016,169.0,4.0,46.67086,25200
2016,385.0,8.0,33.79614,44540
2016,121.0,4.0,80.467,26250
2015,138.0,4.0,49.88954,26530
2015,285.0,6.0,38.62416,35870
2012,227.0,5.0,46.67086,27450
2012,200.0,4.0,53.10822,25795
2006,223.0,6.0,35.40548,37770
2003,108.0,4.0,57.93624,11575
2012,332.0,8.0,37.01482,43210
2015,210.0,4.0,46.67086,32595
2016,285.0,6.0,35.40548,36980
2007,138.0,4.0,51.49888,15895
2004,185.0,6.0,38.62416,21475
2009,260.0,4.0,46.67086,25135
2015,385.0,8.0,33.79614,41840
2016,260.0,6.0,45.06152,39180
2016,220.0,4.0,51.49888,40500
2015,200.0,4.0,45.06152,38500
2012,132.0,4.0,51.49888,18845
2015,240.0,4.0,49.88954,38850
2016,169.0,4.0,45.06152,29300
2015,385.0,8.0,35.40548,51585
2017,248.0,4.0,53.10822,42950
2015,300.0,6.0,43.45218,37570
2015,138.0,4.0,53.10822,24065
2005,185.0,6.0,32.1868,20399
2015,210.0,4.0,51.49888,28020
2005,203.0,6.0,35.40548,28240
2015,140.0,4.0,64.3736,22725
2014,170.0,5.0,43.45218,29395
2004,140.0,4.0,53.10822,18370
2015,185.0,4.0,56.3269,24625
1996,93.0,4.0,56.3269,2000
2014,185.0,4.0,49.88954,27870
2010,239.0,5.0,28.96812,30915
2015,240.0,4.0,45.06152,44700
2008,310.0,8.0,25.74944,29055
2009,240.0,6.0,41.84284,25885
2005,335.0,8.0,33.79614,66950
2004,275.0,6.0,28.96812,31320
2001,201.0,6.0,28.96812,27700
2015,115.0,4.0,54.71756,17325
2014,74.0,3.0,67.59228,12995
1998,120.0,4.0,37.01482,2125
2003,175.0,6.0,24.1401,20080
2016,173.0,4.0,41.84284,20995
2014,122.0,4.0,48.2802,16900
2010,261.0,6.0,32.1868,24775
2015,329.0,6.0,45.06152,68490
1994,81.0,4.0,53.10822,2000
2017,365.0,6.0,32.1868,65957
2015,110.0,4.0,75.63898,25935
2017,201.0,4.0,53.10822,22750
2016,173.0,4.0,41.84284,24895
2016,200.0,4.0,45.06152,35800
1995,165.0,6.0,24.1401,2000
2016,303.0,6.0,41.84284,44045
2016,170.0,4.0,61.15492,34270
2015,287.0,6.0,40.2335,32100
1991,81.0,4.0,48.2802,2000
2011,265.0,6.0,37.01482,40245
2015,155.0,4.0,64.3736,19995
2010,292.0,8.0,35.40548,42515
2014,308.0,6.0,37.01482,50955
2015,143.0,4.0,61.15492,24140
2016,245.0,4.0,48.2802,31790
1998,230.0,8.0,27.35878,3676
2015,170.0,4.0,57.93624,22395
2015,240.0,4.0,49.88954,42850
2015,385.0,8.0,33.79614,46140
2000,200.0,6.0,37.01482,2103
2017,240.0,4.0,40.2335,38125
2015,305.0,6.0,38.62416,34415
2017,355.0,8.0,37.01482,51230
2015,310.0,8.0,28.96812,31560
1997,93.0,4.0,56.3269,2012
2008,345.0,8.0,30.57746,38100
2009,150.0,5.0,45.06152,18290
2002,234.0,6.0,38.62416,22970
2009,310.0,8.0,28.96812,32945
2017,355.0,8.0,35.40548,58045
2016,174.0,4.0,67.59228,22200
2017,335.0,6.0,51.49888,44450
2015,138.0,4.0,59.54558,16990
2016,146.0,4.0,56.3269,21960
1995,92.0,4.0,53.10822,2000
1999,150.0,6.0,33.79614,2946
2017,138.0,4.0,48.2802,24400
2015,280.0,6.0,35.40548,54800
2017,255.0,6.0,48.2802,59300
2015,321.0,6.0,41.84284,51435
2016,148.0,4.0,59.54558,21095
2016,420.0,8.0,35.40548,65325
1991,125.0,6.0,27.35878,2000
2006,173.0,4.0,41.84284,22990
2015,261.0,6.0,33.79614,27240
2014,210.0,4.0,49.88954,29395
2015,130.0,4.0,62.76426,18350
1994,114.0,4.0,38.62416,2000
2015,200.0,4.0,43.45218,29550
2016,285.0,6.0,35.40548,40915
2015,375.0,8.0,37.01482,35795
1992,141.0,6.0,41.84284,2000
2017,272.0,6.0,41.84284,46400
1992,138.0,4.0,41.84284,2000
2016,292.0,6.0,49.88954,38555
2002,240.0,6.0,27.35878,35550
1996,150.0,4.0,48.2802,2000
2016,153.0,4.0,67.59228,23120
2016,120.0,4.0,56.3269,18830
1997,200.0,6.0,32.1868,2517
2015,290.0,6.0,38.62416,39495
2016,320.0,6.0,49.88954,48750
2015,285.0,6.0,38.62416,31940
2010,227.0,5.0,48.2802,31150
2016,240.0,4.0,45.06152,45250
2015,245.0,4.0,45.06152,33495
2003,210.0,6.0,37.01482,27097
2002,225.0,6.0,41.84284,37700
2016,272.0,4.0,49.88954,41920
2015,381.0,8.0,27.35878,34710
2008,252.0,6.0,35.40548,26599
2015,250.0,6.0,38.62416,38970
2008,302.0,8.0,28.96812,32135
2015,170.0,4.0,53.10822,21795
1997,95.0,4.0,41.84284,2000
2008,235.0,6.0,41.84284,32715
2016,348.0,6.0,40.2335,34950
2017,170.0,4.0,53.10822,22450
2014,132.0,4.0,57.93624,21650
2009,328.0,6.0,40.2335,35750
2007,127.0,4.0,45.06152,13999
2000,188.0,8.0,25.74944,2561
2008,300.0,8.0,27.35878,48525
2016,272.0,4.0,48.2802,48715
2015,240.0,4.0,48.2802,56600
1992,402.0,12.0,22.53076,2960
2017,260.0,6.0,45.06152,31340
2015,138.0,4.0,54.71756,19945
2005,275.0,6.0,28.96812,28085
2017,252.0,4.0,49.88954,39400
1997,170.0,6.0,37.01482,2000
1991,110.0,4.0,49.88954,2000
2017,333.0,6.0,40.2335,54800
2017,211.0,4.0,46.67086,30020
1999,230.0,8.0,27.35878,4098
2001,195.0,4.0,38.62416,24600
2017,335.0,6.0,43.45218,55495
2013,210.0,4.0,51.49888,29525
2017,124.0,4.0,59.54558,18790
1992,116.0,4.0,35.40548,2000
1997,200.0,6.0,28.96812,3046
2002,155.0,6.0,30.57746,21935
2016,283.0,6.0,40.2335,31795
2015,266.0,6.0,40.2335,37445
2017,355.0,8.0,35.40548,51650
2010,207.0,6.0,33.79614,22485
2017,201.0,4.0,56.3269,29990
2011,300.0,6.0,45.06152,36350
2014,204.0,6.0,48.2802,36100
2016,245.0,4.0,45.06152,33785
2007,245.0,6.0,33.79614,33495
2011,150.0,4.0,48.2802,16999
2015,176.0,4.0,49.88954,23680
2013,140.0,4.0,67.59228,25795
1991,322.0,8.0,27.35878,4155
2016,355.0,8.0,37.01482,52030
2017,365.0,6.0,38.62416,42520
2004,290.0,8.0,37.01482,55375
2002,197.0,6.0,27.35878,29627
2007,291.0,6.0,32.1868,30210
2003,140.0,4.0,48.2802,14930
2015,278.0,6.0,48.2802,35940
2017,275.0,6.0,30.57746,39460
2015,420.0,8.0,37.01482,59900
2015,273.0,6.0,38.62416,35035
2013,416.0,8.0,37.01482,61750
2014,148.0,4.0,51.49888,18595
2016,200.0,4.0,40.2335,30030
2017,240.0,4.0,46.67086,41800
2015,110.0,4.0,61.15492,29390
2016,174.0,4.0,67.59228,23700
2016,381.0,8.0,27.35878,34220
2008,237.0,4.0,40.2335,34300
2016,285.0,8.0,25.74944,34815
2009,170.0,5.0,48.2802,16300
2016,155.0,4.0,64.3736,20745
2017,169.0,4.0,43.45218,25425
2013,181.0,4.0,41.84284,29300
2016,278.0,6.0,51.49888,33025
2012,227.0,5.0,46.67086,24950
1992,285.0,6.0,27.35878,5895
2017,98.0,4.0,61.15492,16325
2015,138.0,4.0,59.54558,17190
2012,360.0,5.0,40.2335,56850
2016,261.0,6.0,35.40548,31710
2006,201.0,6.0,37.01482,19250
2010,390.0,8.0,32.1868,59000
2014,285.0,8.0,27.35878,31865
2014,160.0,4.0,57.93624,16495
2012,260.0,6.0,35.40548,28345
2016,201.0,4.0,46.67086,52500
1994,170.0,6.0,41.84284,2000
2016,290.0,6.0,41.84284,52640
2009,310.0,8.0,28.96812,26275
2004,275.0,6.0,28.96812,31970
2015,205.0,4.0,49.88954,24590
2017,325.0,6.0,38.62416,36250
2014,138.0,4.0,56.3269,17800
2010,166.0,4.0,38.62416,25585
2015,210.0,4.0,46.67086,30995
2004,275.0,6.0,28.96812,30070
2017,220.0,4.0,33.79614,48600
2002,170.0,6.0,38.62416,28075
2008,182.0,6.0,41.84284,20195
2015,381.0,8.0,27.35878,47975
2015,268.0,6.0,41.84284,34150
2017,283.0,6.0,40.2335,29395
2016,381.0,8.0,27.35878,36030
2016,707.0,8.0,33.79614,65945
2008,185.0,6.0,38.62416,23520
2016,195.0,4.0,61.15492,55150
2016,160.0,4.0,59.54558,23120
2015,381.0,8.0,27.35878,61095
2007,252.0,6.0,35.40548,26749
2006,165.0,4.0,41.84284,22495
1996,222.0,6.0,35.40548,3185
2017,121.0,4.0,80.467,30015
2017,310.0,6.0,49.88954,32065
2007,285.0,8.0,30.57746,26820
1996,145.0,6.0,22.53076,2000
2007,245.0,6.0,33.79614,34495
1993,194.0,6.0,37.01482,2247
2012,220.0,4.0,53.10822,29830
2017,305.0,4.0,37.01482,39995
2016,381.0,8.0,27.35878,49580
1992,100.0,4.0,46.67086,2000
2008,215.0,6.0,30.57746,26320
2007,177.0,4.0,41.84284,21515
2016,365.0,6.0,35.40548,52970
2008,173.0,4.0,48.2802,19840
2016,220.0,4.0,53.10822,31220
2017,265.0,4.0,38.62416,38250
2010,235.0,6.0,43.45218,33550
2015,261.0,6.0,33.79614,26450
2015,208.0,4.0,61.15492,31500
2003,203.0,6.0,32.1868,21870
2011,161.0,4.0,45.06152,21990
2007,201.0,6.0,33.79614,19700
2011,227.0,5.0,48.2802,31150
2017,158.0,4.0,64.3736,22140
2015,285.0,6.0,35.40548,38840
2004,255.0,6.0,40.2335,32615
2008,300.0,8.0,32.1868,34970
2017,381.0,8.0,27.35878,38470
2015,460.0,8.0,46.67086,69450
2008,310.0,8.0,25.74944,26705
2016,420.0,8.0,37.01482,67050
1993,165.0,6.0,32.1868,2000
2014,148.0,4.0,53.10822,22995
2003,170.0,6.0,43.45218,21240
2007,285.0,8.0,28.96812,26975
2013,348.0,6.0,43.45218,53100
2017,138.0,4.0,62.76426,19720
2012,170.0,5.0,49.88954,24210
1998,290.0,8.0,37.01482,4207
2017,240.0,4.0,57.93624,33950
1992,230.0,8.0,22.53076,2000
1995,182.0,8.0,24.1401,30709
2017,355.0,8.0,37.01482,57315
2015,184.0,4.0,48.2802,26215
2016,175.0,4.0,53.10822,27695
2011,400.0,8.0,32.1868,58700
2012,200.0,4.0,53.10822,27975
2016,200.0,4.0,49.88954,37820
2015,200.0,4.0,46.67086,36400
2000,227.0,6.0,40.2335,2648
2015,282.0,6.0,37.01482,35045
1993,110.0,4.0,51.49888,2000
2017,197.0,4.0,46.67086,35870
1993,230.0,8.0,25.74944,2000
2016,180.0,4.0,67.59228,39850
1993,116.0,4.0,35.40548,2000
2015,231.0,4.0,49.88954,47445
1990,105.0,4.0,40.2335,2000
2016,305.0,6.0,41.84284,34280
1993,96.0,4.0,48.2802,2000
2016,178.0,4.0,56.3269,25715
2005,132.0,4.0,51.49888,13800
2015,360.0,8.0,35.40548,42495
2015,302.0,6.0,40.2335,37900
2001,150.0,6.0,33.79614,17225
2007,285.0,8.0,30.57746,23350
2012,100.0,4.0,54.71756,16860
2014,283.0,6.0,40.2335,32995
2016,150.0,4.0,62.76426,22325
2016,275.0,6.0,30.57746,38270
2012,300.0,6.0,37.01482,46120
2017,98.0,4.0,61.15492,14100
2016,270.0,6.0,33.79614,39595
2016,300.0,6.0,45.06152,24145
1997,212.0,6.0,22.53076,4282
1991,74.0,4.0,57.93624,2000
2006,203.0,6.0,37.01482,28230
1995,150.0,6.0,35.40548,2311
2003,203.0,6.0,28.96812,25565
