Valor,Tamanho,Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Novo,Regiao
3000,66,1,2,1,1,Nao,Nao,Nao,Nao,Oeste
3700,65,2,2,1,2,Nao,Sim,Sim,Nao,Oeste
1600,67,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1700,44,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
7000,162,3,2,1,0,Sim,Nao,Sim,Nao,Oeste
2500,36,1,1,0,1,Nao,Nao,Sim,Nao,Oeste
3000,69,2,2,1,2,Sim,Nao,Sim,Nao,Oeste
1900,67,1,2,1,1,Nao,Nao,Sim,Nao,Oeste
3700,60,1,1,0,1,Nao,Sim,Sim,Nao,Oeste
1500,55,1,1,0,0,Nao,Nao,Nao,Nao,Oeste
5000,164,4,2,1,2,Nao,Sim,Sim,Nao,Oeste
2950,70,2,2,1,1,Sim,Nao,Nao,Nao,Oeste
2500,63,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
2250,51,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
3700,60,1,1,0,1,Nao,Sim,Sim,Nao,Oeste
2600,100,2,1,0,0,Nao,Nao,Nao,Nao,Oeste
2600,69,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
2950,58,2,1,0,1,Sim,Nao,Sim,Nao,Oeste
4800,83,2,2,1,2,Sim,Sim,Sim,Nao,Oeste
1800,63,2,2,1,1,Sim,Nao,Sim,Nao,Oeste
2700,66,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
2400,33,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
1600,67,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1250,45,2,1,0,1,Sim,Nao,Nao,Nao,Oeste
5800,162,3,4,3,2,Nao,Sim,Sim,Nao,Oeste
3500,100,4,2,1,2,Sim,Nao,Sim,Nao,Oeste
5000,132,3,2,1,2,Nao,Sim,Sim,Nao,Oeste
2890,58,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
2700,45,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
1450,50,1,1,0,0,Nao,Nao,Nao,Nao,Oeste
4500,117,3,4,3,2,Nao,Nao,Sim,Nao,Oeste
2850,58,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
2400,105,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
5500,162,4,3,2,2,Nao,Nao,Sim,Nao,Oeste
2550,47,1,2,1,1,Nao,Nao,Sim,Nao,Oeste
2800,66,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
2400,33,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
2300,49,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1600,31,1,1,0,0,Nao,Nao,Sim,Nao,Oeste
3200,123,3,2,1,1,Sim,Sim,Nao,Nao,Oeste
2500,65,2,2,1,2,Nao,Sim,Sim,Nao,Oeste
6000,102,2,1,0,1,Sim,Nao,Nao,Nao,Oeste
2300,50,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
1900,65,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2200,49,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
7500,109,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
3600,36,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
2600,45,1,1,0,1,Nao,Nao,Sim,Nao,Oeste
6000,178,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
8000,92,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
7000,55,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
5900,62,1,2,1,2,Nao,Sim,Sim,Nao,Oeste
7500,210,3,2,1,2,Sim,Nao,Sim,Nao,Oeste
2500,40,1,1,0,1,Nao,Sim,Nao,Nao,Oeste
6000,60,1,2,1,2,Nao,Nao,Nao,Nao,Oeste
5000,55,2,1,0,1,Nao,Sim,Sim,Nao,Oeste
5500,36,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
4100,110,3,4,3,2,Nao,Nao,Sim,Nao,Oeste
2000,33,1,2,1,1,Nao,Nao,Nao,Nao,Oeste
4000,90,2,1,0,2,Nao,Sim,Nao,Nao,Oeste
7000,84,2,3,2,2,Nao,Nao,Nao,Nao,Oeste
7000,73,1,2,1,2,Nao,Nao,Nao,Nao,Oeste
2600,70,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
2950,62,1,2,1,1,Nao,Sim,Nao,Nao,Oeste
5500,102,2,2,1,2,Nao,Nao,Nao,Nao,Oeste
7500,54,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
10000,130,2,3,2,2,Nao,Sim,Sim,Nao,Oeste
4500,107,3,3,1,2,Sim,Nao,Nao,Nao,Oeste
8000,76,1,2,1,2,Nao,Sim,Sim,Nao,Oeste
4300,100,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
4200,97,3,2,1,1,Sim,Nao,Nao,Nao,Oeste
8300,98,2,3,2,2,Nao,Sim,Sim,Nao,Oeste
10000,133,3,3,2,3,Nao,Nao,Sim,Nao,Oeste
4600,130,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
3100,50,1,2,1,1,Nao,Nao,Sim,Nao,Oeste
2900,48,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
7500,96,2,3,2,2,Nao,Sim,Sim,Nao,Oeste
6000,61,1,2,1,2,Nao,Sim,Sim,Nao,Oeste
6500,85,2,2,1,1,Nao,Sim,Nao,Nao,Oeste
6400,42,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
6400,42,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
8200,42,1,1,0,2,Nao,Nao,Sim,Nao,Oeste
8200,42,1,1,0,2,Nao,Nao,Sim,Nao,Oeste
5000,60,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
7500,272,4,4,3,3,Nao,Nao,Nao,Nao,Oeste
10000,133,3,2,1,3,Nao,Sim,Nao,Nao,Oeste
3200,92,2,1,0,1,Sim,Nao,Nao,Nao,Oeste
3500,62,1,1,0,1,Nao,Nao,Sim,Nao,Oeste
10000,210,4,3,2,3,Nao,Sim,Sim,Nao,Oeste
5000,135,4,2,1,2,Nao,Nao,Nao,Nao,Oeste
3800,49,1,1,0,1,Nao,Sim,Sim,Nao,Oeste
3200,100,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
3500,78,2,2,1,2,Nao,Sim,Sim,Nao,Oeste
7500,150,2,2,1,2,Nao,Nao,Nao,Nao,Oeste
3000,100,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
6000,65,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
8000,180,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
10000,314,4,5,4,4,Nao,Nao,Nao,Nao,Oeste
4000,112,2,3,1,1,Nao,Sim,Nao,Nao,Oeste
3900,120,3,2,0,2,Sim,Nao,Nao,Nao,Oeste
2460,36,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
7500,250,3,3,2,2,Nao,Nao,Nao,Nao,Oeste
4900,180,3,3,2,1,Nao,Sim,Nao,Nao,Oeste
7500,150,2,3,2,2,Sim,Nao,Nao,Nao,Oeste
3000,138,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
10000,270,3,4,3,2,Nao,Nao,Nao,Nao,Oeste
5000,180,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
7700,91,2,2,1,1,Sim,Nao,Sim,Nao,Oeste
6800,151,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
10100,270,3,4,3,2,Nao,Nao,Nao,Nao,Oeste
6264,100,2,2,1,0,Nao,Nao,Sim,Nao,Oeste
3500,157,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
3800,110,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
4200,98,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
6110,164,3,3,2,1,Nao,Nao,Nao,Nao,Oeste
6000,170,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
3000,100,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
5000,70,2,2,1,2,Nao,Sim,Sim,Nao,Oeste
5800,182,4,2,1,2,Sim,Nao,Nao,Nao,Oeste
8000,80,1,2,1,2,Nao,Nao,Sim,Nao,Oeste
3000,173,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
4500,70,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
7400,220,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
6434,143,3,3,2,2,Nao,Nao,Sim,Nao,Oeste
9000,250,4,2,1,2,Nao,Nao,Nao,Nao,Oeste
6500,155,3,3,2,3,Nao,Nao,Nao,Nao,Oeste
8000,180,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
6000,220,4,5,4,3,Nao,Nao,Sim,Nao,Oeste
7000,145,2,2,1,3,Nao,Nao,Sim,Nao,Oeste
9000,250,4,2,1,2,Nao,Nao,Nao,Nao,Oeste
10000,113,2,3,2,2,Nao,Nao,Sim,Nao,Oeste
3500,183,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
3600,87,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
7500,250,4,3,2,3,Nao,Nao,Nao,Nao,Oeste
7000,360,3,4,3,2,Sim,Nao,Nao,Nao,Oeste
6000,110,2,2,1,1,Nao,Sim,Nao,Nao,Oeste
6000,100,3,2,1,1,Nao,Sim,Nao,Nao,Oeste
6000,138,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
3500,157,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
2000,37,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
4000,111,2,2,1,1,Nao,Nao,Nao,Nao,Oeste
8000,510,6,5,4,3,Nao,Nao,Sim,Nao,Oeste
5500,192,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
1800,100,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
1900,129,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
3950,184,3,4,3,4,Nao,Nao,Sim,Nao,Oeste
1700,68,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
3500,64,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
2000,96,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
3600,176,3,4,3,3,Sim,Nao,Sim,Nao,Oeste
4000,289,4,5,4,4,Nao,Nao,Sim,Nao,Oeste
3800,175,3,4,3,4,Nao,Nao,Nao,Nao,Oeste
3400,132,3,4,3,2,Nao,Nao,Nao,Nao,Oeste
5000,177,4,4,3,3,Nao,Nao,Sim,Nao,Oeste
4500,177,3,4,3,4,Nao,Nao,Nao,Nao,Oeste
1300,208,4,3,2,3,Nao,Nao,Sim,Nao,Oeste
9000,180,3,4,3,4,Nao,Nao,Nao,Nao,Oeste
2500,140,3,3,2,3,Nao,Nao,Sim,Nao,Oeste
1500,70,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
1200,48,1,2,1,2,Nao,Sim,Sim,Nao,Oeste
1500,70,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
4000,126,4,3,1,2,Sim,Nao,Sim,Nao,Oeste
2300,86,2,1,0,2,Nao,Nao,Sim,Nao,Oeste
4350,104,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
2700,55,1,2,1,1,Nao,Nao,Sim,Nao,Oeste
2000,100,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
9000,510,5,5,4,3,Nao,Nao,Sim,Nao,Oeste
8000,282,4,5,4,4,Nao,Nao,Sim,Nao,Oeste
9000,250,4,5,4,4,Sim,Nao,Sim,Nao,Oeste
1500,72,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
10000,261,3,4,3,4,Nao,Nao,Sim,Nao,Oeste
2100,125,4,2,1,2,Nao,Nao,Sim,Nao,Oeste
1600,99,1,2,1,3,Nao,Sim,Sim,Nao,Oeste
3000,163,3,4,3,3,Sim,Sim,Sim,Nao,Oeste
3500,210,4,3,2,3,Nao,Nao,Sim,Nao,Oeste
4000,96,1,2,1,2,Nao,Nao,Sim,Nao,Oeste
1700,45,1,1,0,1,Nao,Nao,Nao,Nao,Oeste
8500,193,3,4,3,0,Nao,Nao,Nao,Nao,Oeste
1790,100,2,2,1,2,Sim,Sim,Sim,Nao,Oeste
1409,35,1,2,1,1,Nao,Sim,Sim,Nao,Oeste
1600,51,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
6000,246,4,5,4,4,Nao,Nao,Nao,Nao,Oeste
840,70,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2800,100,2,3,2,2,Nao,Sim,Sim,Nao,Oeste
3000,161,4,4,3,3,Nao,Nao,Sim,Nao,Oeste
5000,238,4,4,2,3,Nao,Nao,Sim,Nao,Oeste
6000,160,4,1,0,3,Nao,Nao,Sim,Nao,Oeste
4000,198,3,4,3,2,Nao,Nao,Nao,Nao,Oeste
5500,184,3,4,3,4,Nao,Nao,Sim,Nao,Oeste
1650,63,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
1800,70,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
1550,75,3,1,0,2,Nao,Nao,Nao,Nao,Oeste
8500,276,4,3,2,4,Nao,Nao,Nao,Nao,Oeste
5000,393,4,4,3,4,Nao,Nao,Sim,Nao,Oeste
1400,64,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1500,102,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
5500,516,4,5,4,4,Nao,Nao,Sim,Nao,Oeste
6500,145,3,2,1,2,Nao,Sim,Nao,Nao,Oeste
4000,173,4,4,3,3,Nao,Sim,Sim,Nao,Oeste
2000,300,4,5,4,4,Nao,Nao,Sim,Nao,Oeste
3140,100,2,2,1,3,Nao,Nao,Sim,Nao,Oeste
1500,70,3,1,0,1,Nao,Nao,Sim,Nao,Oeste
1800,100,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
1800,100,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
1800,100,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
1900,84,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
2000,85,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1800,100,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
1300,50,2,1,0,1,Sim,Nao,Sim,Nao,Oeste
1200,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1350,64,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2500,84,3,2,1,2,Nao,Sim,Sim,Nao,Oeste
2500,82,3,2,1,1,Sim,Nao,Sim,Nao,Oeste
2200,75,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
2500,84,3,2,1,2,Nao,Sim,Sim,Nao,Oeste
1300,110,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
2800,75,2,3,2,2,Nao,Nao,Nao,Nao,Oeste
2000,65,2,2,1,1,Nao,Nao,Nao,Nao,Oeste
3500,87,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
1750,84,2,2,1,2,Nao,Sim,Sim,Nao,Oeste
1500,74,3,2,0,1,Nao,Nao,Sim,Nao,Oeste
1300,68,3,1,0,1,Nao,Nao,Sim,Nao,Oeste
2200,64,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1500,75,3,1,0,1,Sim,Nao,Sim,Nao,Oeste
3500,106,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
1600,66,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
3000,138,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
3500,106,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1600,67,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
2100,75,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
1300,56,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1600,60,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2600,72,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
3300,76,2,1,0,2,Nao,Sim,Sim,Nao,Oeste
6000,162,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
2200,139,3,4,3,2,Nao,Nao,Sim,Nao,Oeste
3700,120,3,1,0,2,Nao,Nao,Nao,Nao,Oeste
2700,80,2,1,0,1,Sim,Nao,Sim,Nao,Oeste
2500,76,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
8800,270,4,5,4,4,Nao,Nao,Sim,Nao,Oeste
3000,89,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
10000,452,4,3,2,4,Sim,Nao,Sim,Nao,Oeste
6000,165,3,2,1,2,Sim,Nao,Sim,Nao,Oeste
1800,66,3,1,0,1,Sim,Nao,Nao,Nao,Oeste
3000,120,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
3000,92,3,1,0,1,Sim,Nao,Nao,Nao,Oeste
10000,163,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
5500,200,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
3000,34,1,1,0,1,Sim,Nao,Sim,Nao,Oeste
3000,66,1,1,0,1,Nao,Sim,Nao,Nao,Oeste
4200,155,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
5000,165,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
3400,120,3,2,1,2,Sim,Nao,Nao,Nao,Oeste
2600,58,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
4200,185,3,4,3,3,Nao,Nao,Nao,Nao,Oeste
2500,90,2,1,0,1,Sim,Nao,Sim,Nao,Oeste
8000,180,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
1800,77,3,1,0,0,Nao,Nao,Nao,Nao,Oeste
4500,120,3,4,3,3,Nao,Sim,Sim,Nao,Oeste
6000,124,1,2,1,2,Nao,Nao,Nao,Nao,Oeste
7000,178,4,4,3,4,Nao,Nao,Sim,Nao,Oeste
4800,165,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
5500,129,3,2,1,3,Nao,Nao,Sim,Nao,Oeste
5000,223,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
4500,74,1,1,0,2,Nao,Nao,Sim,Nao,Oeste
6900,290,3,4,3,4,Nao,Nao,Sim,Nao,Oeste
6000,240,3,4,3,3,Nao,Nao,Nao,Nao,Oeste
3000,34,1,1,0,1,Nao,Nao,Sim,Nao,Oeste
4900,74,1,2,1,1,Sim,Sim,Nao,Nao,Oeste
2400,90,2,2,1,1,Sim,Nao,Nao,Nao,Oeste
2500,87,3,2,0,1,Nao,Nao,Nao,Nao,Oeste
6000,124,3,3,2,2,Nao,Nao,Sim,Nao,Oeste
10000,198,4,3,2,4,Nao,Sim,Sim,Nao,Oeste
4500,74,1,1,0,2,Nao,Nao,Sim,Nao,Oeste
1900,57,2,2,0,1,Nao,Nao,Nao,Nao,Oeste
4800,72,2,1,0,1,Nao,Sim,Nao,Nao,Oeste
7437,127,2,3,1,1,Nao,Nao,Nao,Nao,Oeste
6500,188,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
3000,93,2,3,2,2,Nao,Nao,Sim,Nao,Oeste
10000,163,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
7800,168,3,2,1,2,Nao,Sim,Sim,Nao,Oeste
3500,115,1,2,1,0,Nao,Nao,Nao,Nao,Oeste
4000,115,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1800,53,2,1,0,1,Sim,Nao,Nao,Nao,Oeste
2200,96,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1000,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1290,68,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1200,59,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1380,60,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1100,72,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
1200,55,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1950,77,2,2,1,2,Nao,Nao,Nao,Nao,Oeste
1700,78,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1300,52,2,1,0,1,Nao,Sim,Nao,Nao,Oeste
1900,76,3,2,1,2,Sim,Nao,Nao,Nao,Oeste
2100,68,3,2,1,1,Nao,Sim,Nao,Nao,Oeste
1400,75,3,2,0,1,Nao,Sim,Nao,Nao,Oeste
1400,60,2,1,0,1,Nao,Sim,Sim,Nao,Oeste
1210,49,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1800,65,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1200,56,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1300,65,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1200,62,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2350,46,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
2900,120,4,1,0,1,Nao,Sim,Nao,Nao,Oeste
1500,58,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
900,45,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1400,72,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
1200,56,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1400,50,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1500,63,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
3200,88,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1200,98,3,2,0,1,Nao,Nao,Nao,Nao,Oeste
1450,65,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
2700,68,3,2,1,2,Nao,Sim,Sim,Nao,Oeste
2000,77,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
1350,75,3,1,0,1,Nao,Nao,Sim,Nao,Oeste
2200,88,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
2350,68,2,2,0,1,Nao,Nao,Sim,Nao,Oeste
3500,136,3,2,1,3,Nao,Sim,Sim,Nao,Oeste
1400,68,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
2000,63,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
1500,75,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
1600,58,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
2400,74,3,2,1,2,Sim,Nao,Sim,Nao,Oeste
1000,53,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1400,70,3,1,0,2,Nao,Nao,Sim,Nao,Oeste
1300,68,3,2,1,1,Nao,Sim,Sim,Nao,Oeste
2100,68,3,2,1,2,Sim,Nao,Nao,Nao,Oeste
3900,135,3,3,2,3,Nao,Nao,Nao,Nao,Oeste
1300,67,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1100,65,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
1200,47,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1800,70,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
2200,66,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
1100,58,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1600,70,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
1851,62,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
1500,50,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1700,60,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2750,70,3,2,1,1,Nao,Sim,Sim,Nao,Oeste
1100,54,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1800,104,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
1600,65,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
6000,186,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
1030,65,2,1,0,1,Nao,Sim,Nao,Nao,Oeste
1447,85,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1140,70,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
3500,136,4,2,1,2,Nao,Nao,Sim,Nao,Oeste
1350,59,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1600,65,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1300,55,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2200,70,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
1000,52,2,1,0,2,Nao,Nao,Nao,Nao,Oeste
1800,55,2,1,0,1,Nao,Sim,Nao,Nao,Oeste
2000,78,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
2000,58,3,2,1,1,Nao,Nao,Nao,Nao,Oeste
1500,64,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
2100,78,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1200,60,2,2,1,1,Nao,Nao,Sim,Nao,Oeste
1500,60,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
4200,82,3,3,2,2,Nao,Nao,Sim,Nao,Oeste
1100,55,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1750,55,2,1,0,1,Nao,Sim,Sim,Nao,Oeste
4000,200,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
1200,59,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1600,65,2,2,1,1,Nao,Sim,Sim,Nao,Oeste
1300,65,2,1,0,1,Sim,Nao,Nao,Nao,Oeste
1300,62,2,1,0,1,Sim,Nao,Nao,Nao,Oeste
2300,77,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1500,57,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2100,78,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
1300,60,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2100,53,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1500,65,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
6500,98,3,2,1,3,Nao,Sim,Sim,Nao,Oeste
2450,78,2,2,1,2,Sim,Nao,Nao,Nao,Oeste
1800,120,3,1,0,1,Sim,Nao,Nao,Nao,Oeste
1700,68,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1800,120,3,1,0,1,Sim,Nao,Nao,Nao,Oeste
2100,78,2,2,1,2,Nao,Nao,Nao,Nao,Oeste
2000,55,2,1,0,1,Nao,Sim,Nao,Nao,Oeste
1800,60,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
1500,70,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
3200,73,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
1200,51,2,1,0,1,Nao,Nao,Sim,Nao,Oeste
1800,53,2,1,0,2,Nao,Nao,Sim,Nao,Oeste
1750,55,2,1,0,1,Nao,Sim,Sim,Nao,Oeste
1800,60,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
2100,78,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
2200,80,3,2,1,2,Nao,Nao,Nao,Nao,Oeste
1500,55,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
2200,78,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
2100,78,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
1900,94,3,2,1,1,Nao,Nao,Sim,Nao,Oeste
1100,54,2,1,0,1,Nao,Nao,Nao,Nao,Oeste
1400,70,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
1900,82,2,3,2,2,Sim,Nao,Sim,Nao,Oeste
2450,78,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
5500,186,3,4,3,3,Nao,Nao,Sim,Nao,Oeste
2300,65,2,2,1,1,Nao,Nao,Nao,Nao,Oeste
1600,51,2,1,0,2,Nao,Nao,Sim,Nao,Oeste
2800,70,2,2,1,2,Sim,Nao,Nao,Nao,Oeste
2000,70,3,1,0,1,Nao,Nao,Nao,Nao,Oeste
1700,65,2,1,0,0,Nao,Nao,Nao,Nao,Oeste
5500,155,3,2,1,2,Nao,Nao,Sim,Nao,Oeste
2000,107,3,3,1,1,Nao,Nao,Nao,Nao,Oeste
3700,94,2,2,1,2,Nao,Nao,Sim,Nao,Oeste
1700,52,2,1,0,0,Nao,Nao,Nao,Nao,Oeste
2200,56,2,1,0,1,Sim,Nao,Sim,Nao,Oeste
